,HOURLY_KWH,AVG_CURRENT,AVG_V_LN,power_proxy,hour,weekday,day_of_month,month,week_of_year,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos,kwh_lag_1,kwh_lag_2,kwh_lag_24,kwh_lag_168,kwh_roll_3h_mean,kwh_roll_24h_mean,kwh_roll_24h_std,kwh_roll_24h_min,kwh_roll_24h_max,kwh_roll_168h_mean,kwh_roll_168h_std,kwh_ratio_to_24h_avg,kwh_ratio_to_168h_avg,HOURLY_KWH_capped
2025-09-09 18:00:00,1.4440000000013242,5.364727272727273,228.73490909090907,1227.1004050247934,18,1,9,9,37,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,1.378999999998996,1.1790000000000873,0.8320000000003347,1.404000000000451,1.3340000000001357,1.0209583333333587,0.2910996361873398,0.5560000000004948,1.4440000000013242,0.867833333333335,0.5214461313158404,1.4143560403006143,1.6639120446582794,1.4440000000013242
2025-09-09 19:00:00,1.3069999999988795,4.612166666666667,230.50633333333334,1063.1336270555557,19,1,9,9,37,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,1.4440000000013242,1.378999999998996,0.6640000000006694,1.3389999999999418,1.3766666666663998,1.0477499999999509,0.28636936470836005,0.5560000000004948,1.4440000000013242,0.8676428571428525,0.5212788085430664,1.247433789134003,1.5063784400005145,1.3069999999988795
2025-09-09 20:00:00,1.5730000000003201,4.8719166666666665,230.60116666666667,1123.469667236111,20,1,9,9,37,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,1.3069999999988795,1.4440000000013242,0.6049999999995634,1.106999999999971,1.4413333333335079,1.0880833333333157,0.2894513425606033,0.5560000000004948,1.5730000000003201,0.8704166666666641,0.5237938573427551,1.445660002457235,1.8071783929021716,1.5730000000003201
2025-09-09 21:00:00,1.397000000000844,5.481454545454546,229.26754545454548,1256.719629157025,21,1,9,9,37,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,1.5730000000003201,1.3069999999988795,1.1379999999990105,1.2989999999990687,1.4256666666666813,1.0988750000000589,0.29614410600543034,0.5560000000004948,1.5730000000003201,0.871000000000008,0.5243283128352989,1.271299036470693,1.6039017176798087,1.397000000000844
2025-09-09 22:00:00,1.429999999998472,5.47925,230.26874999999998,1261.7000484375,22,1,9,9,37,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,1.397000000000844,1.5730000000003201,1.1280000000006112,1.231999999999971,1.4666666666665453,1.111458333333303,0.30375375884828887,0.5560000000004948,1.5730000000003201,0.8721785714285705,0.5253661206583975,1.2865967805676302,1.6395706192203399,1.429999999998472
2025-09-09 23:00:00,1.5,5.22375,230.29733333333334,1203.015695,23,1,9,9,37,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,1.429999999998472,1.397000000000844,0.5560000000004948,1.2860000000000582,1.4423333333331054,1.1507916666666158,0.289484245898094,0.6109999999989668,1.5730000000003201,0.8734523809523796,0.5266333907546618,1.3034493905360882,1.7173211904732204,1.5
2025-09-10 00:00:00,1.2310000000015862,4.370909090909091,229.78490909090908,1004.3689480991735,0,2,10,9,37,0.0,1.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.5,1.429999999998472,0.6109999999989668,0.6670000000012806,1.3870000000000193,1.1766250000000582,0.2659247707446814,0.6369999999988067,1.5730000000003201,0.8768095238095244,0.5271068924576975,1.0462117954231211,1.4039521271405324,1.2310000000015862
2025-09-10 01:00:00,1.315999999998894,4.819333333333334,229.81908333333334,1107.5747689444445,1,2,10,9,37,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.2310000000015862,1.5,0.6410000000014406,0.6749999999992724,1.34900000000016,1.204749999999952,0.2413741908324411,0.6369999999988067,1.5730000000003201,0.8806249999999982,0.5279566041808627,1.0923419030147694,1.4943914896890356,1.315999999998894
2025-09-10 02:00:00,1.4770000000007713,4.767083333333333,230.0865,1096.841519375,2,2,10,9,37,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.315999999998894,1.2310000000015862,0.6779999999998836,0.6610000000000582,1.3413333333337505,1.2380416666666558,0.2196903906720833,0.6369999999988067,1.5730000000003201,0.8854821428571453,0.5296747388922003,1.1930121955954003,1.6680159435164483,1.4770000000007713
2025-09-10 03:00:00,1.2819999999992433,4.872454545454546,229.7606363636364,1119.4982570165291,3,2,10,9,37,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.4770000000007713,1.315999999998894,0.6369999999988067,0.7890000000006694,1.3583333333329695,1.264916666666674,0.17857112008244772,0.9210000000002765,1.5730000000003201,0.8884166666666606,0.5305020265744403,1.0135046997782748,1.4430149783145374,1.2819999999992433
2025-09-10 04:00:00,1.456000000000131,5.14775,229.69408333333334,1182.4077174791666,4,2,10,9,37,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.2819999999992433,1.4770000000007713,1.02599999999984,0.9369999999998981,1.4050000000000484,1.2828333333333528,0.17509541912072776,0.9210000000002765,1.5730000000003201,0.8915059523809478,0.5322947609541124,1.134986772779007,1.6331897312876713,1.456000000000131
2025-09-10 05:00:00,1.462999999999738,4.749666666666667,230.57016666666667,1095.1314349444444,5,2,10,9,37,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.456000000000131,1.2819999999992433,0.9680000000007567,0.6350000000002183,1.4003333333330374,1.3034583333333103,0.16527631124256886,0.9210000000002765,1.5730000000003201,0.8964345238095164,0.5337368393237029,1.122397885830805,1.6320192151495,1.462999999999738
2025-09-10 06:00:00,0.9639999999999418,3.587818181818182,232.3418181818182,833.6001996694216,6,2,10,9,37,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.462999999999738,1.456000000000131,0.9809999999997672,0.5749999999989086,1.2943333333332703,1.3027499999999843,0.16674824814925104,0.9210000000002765,1.5730000000003201,0.8987499999999987,0.5331775243341311,0.7399725657473711,1.0725996410573597,0.9639999999999418
2025-09-10 07:00:00,1.2770000000000437,4.562583333333333,230.91683333333333,1053.5772951527779,7,2,10,9,37,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.9639999999999418,1.462999999999738,0.9210000000002765,0.6419999999998254,1.2346666666665744,1.3175833333333078,0.14583549894867062,0.9639999999999418,1.5730000000003201,0.9025297619047619,0.5335971245466721,0.9691979235738245,1.4149102212371982,1.2770000000000437
2025-09-10 08:00:00,1.496000000001004,5.082166666666667,229.39733333333334,1165.835480888889,8,2,10,9,37,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.2770000000000437,0.9639999999999418,1.356999999999971,0.6530000000002474,1.2456666666669964,1.3233750000000175,0.15016478267730327,0.9639999999999418,1.5730000000003201,0.9075476190476236,0.5351978514846717,1.1304421419165713,1.6483965361226576,1.496000000001004
2025-09-10 09:00:00,1.2159999999985303,4.724454545454545,229.55454545454543,1084.5200157024792,9,2,10,9,37,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.496000000001004,1.2770000000000437,1.0789999999997235,0.6200000000008004,1.329666666666526,1.3290833333333012,0.14289945284428707,0.9639999999999418,1.5730000000003201,0.9110952380952291,0.5352557197136323,0.9149156073105166,1.3346559333191235,1.2159999999985303
2025-09-10 10:00:00,1.4760000000005675,5.1105833333333335,229.1303333333333,1170.9896626944444,10,2,10,9,37,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.2159999999985303,1.496000000001004,1.1810000000004948,0.625,1.3960000000000339,1.341374999999971,0.14229418775757433,0.9639999999999418,1.5730000000003201,0.9161607142857087,0.5365572035662926,1.1003626127205195,1.6110692872069428,1.4760000000005675
2025-09-10 11:00:00,1.3450000000011642,5.1749090909090905,229.83327272727274,1189.366292429752,11,2,10,9,37,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.4760000000005675,1.2159999999985303,1.143000000000029,0.7590000000000146,1.345666666666754,1.349791666666685,0.13587973556147007,0.9639999999999418,1.5730000000003201,0.9196488095238108,0.537433445425613,0.9964493312314726,1.4625132154353375,1.3450000000011642
2025-09-10 12:00:00,1.4689999999991414,5.051166666666667,229.87024999999997,1161.1129444583332,12,2,10,9,37,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.3450000000011642,1.4760000000005675,1.4159999999992579,0.6019999999989523,1.430000000000291,1.3520000000000134,0.1374244456451909,0.9639999999999418,1.5730000000003201,0.9248095238095262,0.5385265321012566,1.086537657885702,1.5884334814313774,1.4689999999991414
2025-09-10 13:00:00,1.4480000000003201,4.910916666666666,228.74908333333335,1123.3676858263889,13,2,10,9,37,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.4689999999991414,1.3450000000011642,1.2110000000011496,1.1010000000005675,1.4206666666668752,1.3618749999999789,0.13535149490843726,0.9639999999999418,1.5730000000003201,0.9268750000000009,0.5398701128720169,1.0632392376400954,1.5622370198390279,1.4480000000003201
2025-09-10 14:00:00,1.3240000000005239,5.5565454545454545,229.23454545454544,1273.7521715702478,14,2,10,9,37,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.4480000000003201,1.4689999999991414,1.2789999999986321,1.2809999999990396,1.4136666666666617,1.3637500000000575,0.13446229469883383,0.9639999999999418,1.5730000000003201,0.9271309523809621,0.540049172295715,0.9708517170659953,1.4280599396885927,1.3240000000005239
2025-09-10 15:00:00,1.5289999999986321,5.7515833333333335,229.72216666666668,1321.2661850972224,15,2,10,9,37,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.3240000000005239,1.4480000000003201,1.2810000000008586,1.2310000000015862,1.4336666666664921,1.3740833333332982,0.13732535681074912,0.9639999999999418,1.5730000000003201,0.928904761904754,0.541540552974651,1.1127410180782242,1.6460227320189764,1.5289999999986321
2025-09-10 16:00:00,1.1390000000010332,3.858083333333333,229.57766666666666,885.7297694722222,16,2,10,9,37,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.5289999999986321,1.3240000000005239,1.1790000000000873,1.304999999998472,1.3306666666667297,1.3724166666666708,0.14001239593151846,0.9639999999999418,1.5730000000003201,0.927916666666674,0.5410013936987793,0.8299222807058709,1.2274795931977702,1.1390000000010332
2025-09-10 17:00:00,1.2899999999990541,5.580272727272727,229.18463636363637,1278.9127758099173,17,2,10,9,37,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.1390000000010332,1.5289999999986321,1.378999999998996,1.3360000000011496,1.3193333333329065,1.36870833333334,0.14100554388319642,0.9639999999999418,1.5730000000003201,0.927642857142852,0.5408052245003349,0.9424937556737499,1.3906198915306365,1.2899999999990541
2025-09-10 18:00:00,1.4330000000009022,5.299916666666666,229.13808333333336,1214.412746826389,18,2,10,9,37,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.2899999999990541,1.1390000000010332,1.4440000000013242,1.4369999999998981,1.2873333333336632,1.368249999999989,0.14076784773703488,0.9639999999999418,1.5730000000003201,0.9276190476190485,0.5407827528155702,1.0473224576491549,1.5448135297194454,1.4330000000009022
2025-09-10 19:00:00,1.27599999999984,5.236454545454546,230.55100000000002,1207.269831909091,19,2,10,9,37,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.4330000000009022,1.2899999999990541,1.3069999999988795,1.125,1.332999999999932,1.3669583333333624,0.141494654735899,0.9639999999999418,1.5730000000003201,0.9285178571428571,0.5412380681232476,0.9334586398326014,1.3742316488070216,1.27599999999984
2025-09-10 20:00:00,1.386000000000422,4.83275,230.436,1113.639579,20,2,10,9,37,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.27599999999984,1.4330000000009022,1.5730000000003201,1.1599999999998545,1.3650000000003881,1.3591666666667,0.13463789332437864,0.9639999999999418,1.5289999999986321,0.9298630952380985,0.5420970362524623,1.0197417390008454,1.490540399503786,1.386000000000422
2025-09-10 21:00:00,1.3130000000001019,4.46675,229.38850000000002,1024.6210823750002,21,2,10,9,37,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.386000000000422,1.27599999999984,1.397000000000844,1.386000000000422,1.3250000000001212,1.355666666666669,0.1347034316294007,0.9639999999999418,1.5289999999986321,0.9294285714285728,0.5417583765664995,0.96852645547601,1.4126944529879386,1.3130000000001019
2025-09-10 22:00:00,1.2329999999983556,4.929909090909091,230.16254545454547,1134.6804252231407,22,2,10,9,37,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.3130000000001019,1.386000000000422,1.429999999998472,1.201999999999316,1.3106666666662932,1.347458333333331,0.13597313646669362,0.9639999999999418,1.5289999999986321,0.9296130952380909,0.5418570411105894,0.9150554450858068,1.326356825175464,1.2329999999983556
2025-09-10 23:00:00,1.3350000000009459,4.354833333333333,230.42025,1003.4417853749999,23,2,10,9,37,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.2329999999983556,1.3130000000001019,1.5,1.2729999999992287,1.2936666666664678,1.3405833333333703,0.13203949233559542,0.9639999999999418,1.5289999999986321,0.9299821428571488,0.542113368098242,0.9958344035555459,1.4355098909637012,1.3350000000009459
2025-09-11 00:00:00,1.2710000000006403,4.967363636363636,229.66645454545457,1140.836794801653,0,3,11,9,37,0.0,1.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.3350000000009459,1.2329999999983556,1.2310000000015862,1.3350000000009459,1.2796666666666472,1.3422499999999975,0.13084316865098394,0.9639999999999418,1.5289999999986321,0.9296011904761945,0.5418494735391097,0.9469167838210907,1.367251511476713,1.2710000000006403
2025-09-11 01:00:00,1.3259999999991123,4.6730833333333335,229.9355833333333,1074.5081422152778,1,3,11,9,37,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.2710000000006403,1.3350000000009459,1.315999999998894,1.2989999999990687,1.3106666666668996,1.3426666666666733,0.13077184468508002,0.9639999999999418,1.5289999999986321,0.9297619047619091,0.5419636865897631,0.9875861562161988,1.426170040994129,1.3259999999991123
2025-09-11 02:00:00,1.3520000000007713,5.24325,230.17100000000002,1206.84409575,2,3,11,9,37,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.3259999999991123,1.2710000000006403,1.4770000000007713,1.4020000000000437,1.3163333333335079,1.33745833333334,0.1276407932498886,0.9639999999999418,1.5289999999986321,0.9294642857142944,0.5417164767955778,1.0108718570389663,1.4545997798742518,1.3520000000007713
2025-09-11 03:00:00,1.393000000000029,5.068833333333333,229.67966666666666,1164.2079503888888,3,3,11,9,37,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.3520000000007713,1.3259999999991123,1.2819999999992433,1.4400000000005093,1.356999999999971,1.3420833333333728,0.12755490434787703,0.9639999999999418,1.5289999999986321,0.9291845238095296,0.5414633160550155,1.0379377550292952,1.4991624000866108,1.393000000000029
2025-09-11 04:00:00,1.1389999999992142,4.009636363636364,230.04536363636362,922.3982553223141,4,3,11,9,37,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.393000000000029,1.3520000000007713,1.456000000000131,1.231999999999971,1.2946666666666715,1.3288750000000011,0.1315946716577685,0.9639999999999418,1.5289999999986321,0.9286309523809537,0.5411993507385177,0.8571153365695621,1.226535439663572,1.1389999999992142
2025-09-11 05:00:00,0.9539999999997235,3.4956666666666667,230.84308333333334,806.9504716388889,5,3,11,9,37,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.1389999999992142,1.393000000000029,1.462999999999738,1.381999999999607,1.1619999999996555,1.3076666666666672,0.14891511053267856,0.9539999999997235,1.5289999999986321,0.9260833333333354,0.540058573189093,0.729543158646366,1.0301437630047243,0.9539999999997235
2025-09-11 06:00:00,0.5779999999995198,2.602909090909091,232.31154545454547,604.6858335867769,6,3,11,9,37,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.9539999999997235,1.1389999999992142,0.9639999999999418,1.1590000000014697,0.8903333333328192,1.2915833333333164,0.19979770566366944,0.5779999999995198,1.5289999999986321,0.9226249999999904,0.5404182643555717,0.44751239627366757,0.626472698579409,0.5779999999995198
2025-09-11 07:00:00,0.6100000000005821,2.4920833333333334,230.71841666666668,574.9695208680556,7,3,11,9,37,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.5779999999995198,0.9539999999997235,1.2770000000000437,1.0399999999990541,0.7139999999999418,1.2637916666666722,0.2435200159913598,0.5779999999995198,1.5289999999986321,0.9200654761904756,0.5408771113472991,0.4826741095194777,0.6629955723702485,0.6100000000005821
2025-09-11 08:00:00,0.6039999999993597,2.5433636363636363,229.5358181818182,583.7930532066116,8,3,11,9,37,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.6100000000005821,0.5779999999995198,1.496000000001004,1.4330000000009022,0.5973333333331539,1.226624999999937,0.272843132587276,0.5779999999995198,1.5289999999986321,0.9151309523809427,0.5399502589590716,0.49240762873067323,0.6600141088155691,0.6039999999993597
2025-09-11 09:00:00,0.6530000000002474,2.5755,229.00433333333334,589.8006604999999,9,3,11,9,37,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.6039999999993597,0.6100000000005821,1.2159999999985303,1.2919999999994616,0.6223333333333964,1.2031666666666752,0.2969353123327866,0.5779999999995198,1.5289999999986321,0.911327380952376,0.5395300738264214,0.5427339996671919,0.716536446848978,0.6530000000002474
2025-09-11 10:00:00,0.7360000000007858,2.6959166666666667,228.82758333333334,616.9000957013889,10,3,11,9,37,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.6530000000002474,0.6039999999993597,1.4760000000005675,1.4679999999989377,0.6643333333334643,1.172333333333351,0.3056648728472638,0.5779999999995198,1.5289999999986321,0.906970238095244,0.5379610366497058,0.6278072552119871,0.8114921059089815,0.7360000000007858
2025-09-11 11:00:00,0.9609999999993306,3.547090909090909,230.08327272727274,816.1262850247934,11,3,11,9,37,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.7360000000007858,0.6530000000002474,1.3450000000011642,1.430000000000291,0.7833333333334546,1.1563333333332746,0.3062832827226054,0.5779999999995198,1.5289999999986321,0.9041785714285717,0.5364453677607315,0.8310745191048087,1.0628419733936088,0.9609999999993306
2025-09-11 12:00:00,1.087999999999738,3.847,230.38,886.27186,12,3,11,9,37,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.9609999999993306,0.7360000000007858,1.4689999999991414,1.2910000000010768,0.9283333333332848,1.1404583333332994,0.2991639043512161,0.5779999999995198,1.5289999999986321,0.9029702380952304,0.5357970773445324,0.9540015748038689,1.204911024956693,1.087999999999738
2025-09-11 13:00:00,1.0400000000008731,3.842333333333333,228.96574999999999,879.7627334166665,13,3,11,9,37,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.087999999999738,0.9609999999993306,1.4480000000003201,1.3940000000002328,1.0296666666666472,1.1234583333333223,0.2924448635014575,0.5779999999995198,1.5289999999986321,0.9008630952380914,0.5345490676221719,0.9257121901468174,1.154447164115259,1.0400000000008731
2025-09-11 14:00:00,1.5419999999994616,5.122083333333333,229.54166666666666,1175.7315451388888,14,3,11,9,37,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.0400000000008731,1.087999999999738,1.3240000000005239,1.3609999999989668,1.2233333333333576,1.1325416666666115,0.3021683923225479,0.5779999999995198,1.5419999999994616,0.9019404761904752,0.5356632656438506,1.3615381083504758,1.709645293741671,1.5419999999994616
2025-09-11 15:00:00,1.2910000000010768,5.544181818181818,229.48854545454543,1272.3262211900826,15,3,11,9,37,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.5419999999994616,1.0400000000008731,1.5289999999986321,1.235000000000582,1.2910000000004704,1.1226250000000466,0.29233703189539106,0.5779999999995198,1.5419999999994616,0.9022738095238115,0.5358891397372976,1.1499822737056005,1.430827932215486,1.2910000000010768
2025-09-11 16:00:00,1.6149999999997817,5.837,228.91549999999998,1336.1797734999998,16,3,11,9,37,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.2910000000010768,1.5419999999994616,1.1390000000010332,1.4660000000003492,1.4826666666667734,1.1424583333333278,0.30915916530609056,0.5779999999995198,1.6149999999997817,0.9031607142857129,0.5369499506148939,1.4136170565369122,1.7881626008439067,1.6149999999997817
2025-09-11 17:00:00,1.4979999999995925,5.888181818181818,228.76227272727274,1346.9938549586777,17,3,11,9,37,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.6149999999997817,1.2910000000010768,1.2899999999990541,1.4279999999998836,1.4680000000001503,1.151125000000017,0.316307818223909,0.5779999999995198,1.6149999999997817,0.9035773809523778,0.537386640289784,1.301334519418005,1.6578528565730957,1.4979999999995925
2025-09-11 18:00:00,1.4599999999991269,4.873,228.76858333333334,1114.7893065833334,18,3,11,9,37,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.4979999999995925,1.6149999999997817,1.4330000000009022,1.3289999999997235,1.5243333333328337,1.152249999999943,0.3174000698610271,0.5779999999995198,1.6149999999997817,0.9043571428571362,0.5381022016955586,1.2670850361589612,1.614404659846986,1.4599999999991269
2025-09-11 19:00:00,1.5470000000004802,5.081666666666667,229.9565,1168.5622808333335,19,3,11,9,37,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.4599999999991269,1.4979999999995925,1.27599999999984,1.27599999999984,1.5016666666663998,1.1635416666666363,0.3266788050465539,0.5779999999995198,1.6149999999997817,0.9059702380952352,0.5396269994265507,1.3295601822942926,1.707559727009634,1.5470000000004802
2025-09-11 20:00:00,1.2579999999998108,4.837272727272727,230.00954545454545,1112.6189012396694,20,3,11,9,37,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.5470000000004802,1.4599999999991269,1.386000000000422,1.2479999999995925,1.4216666666664726,1.1582083333332776,0.3239222906227452,0.5779999999995198,1.6149999999997817,0.9060297619047604,0.5396655032483834,1.086159439226189,1.3884738277043716,1.2579999999998108
2025-09-11 21:00:00,1.4590000000007421,5.2917499999999995,228.76733333333334,1210.5795361666667,21,3,11,9,37,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.2579999999998108,1.5470000000004802,1.3130000000001019,1.3180000000011205,1.4213333333336777,1.1642916666666376,0.3282971187634634,0.5779999999995198,1.6149999999997817,0.9068690476190439,0.5404191493648844,1.2531213515050728,1.608830288122644,1.4590000000007421
2025-09-11 22:00:00,1.548000000000684,5.4535833333333334,229.82433333333333,1253.3661538611111,22,3,11,9,37,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.4590000000007421,1.2579999999998108,1.2329999999983556,1.2919999999994616,1.421666666667079,1.1774166666667345,0.3373357141750449,0.5779999999995198,1.6149999999997817,0.9083928571428606,0.541870568496347,1.3147416110912171,1.7041066359360402,1.548000000000684
2025-09-11 23:00:00,1.3659999999999854,4.661083333333333,229.48616666666666,1069.6541466805554,23,3,11,9,37,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.548000000000684,1.4590000000007421,1.3350000000009459,1.345999999999549,1.4576666666671372,1.1787083333333612,0.33802398669282846,0.5779999999995198,1.6149999999997817,0.9085119047619108,0.5419694733442639,1.158894700644281,1.5035559680442467,1.3659999999999854
2025-09-12 00:00:00,1.0969999999997526,4.3456363636363635,229.14854545454546,995.7962518016528,0,4,12,9,37,0.0,1.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1.3659999999999854,1.548000000000684,1.2710000000006403,1.3260000000009313,1.3370000000001407,1.1714583333333242,0.3378243664039521,0.5779999999995198,1.6149999999997817,0.9071488095238086,0.5412006018987462,0.9364388235981684,1.2092820705938332,1.0969999999997526
2025-09-12 01:00:00,1.4169999999994616,4.479416666666666,229.32533333333333,1027.2437202222222,1,4,12,9,37,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1.0969999999997526,1.3659999999999854,1.3259999999991123,1.1340000000000146,1.2933333333330665,1.1752500000000055,0.34013708873105114,0.5779999999995198,1.6149999999997817,0.908833333333329,0.5423501273887785,1.2056998887892503,1.559140041290402,1.4169999999994616
2025-09-12 02:00:00,1.4899999999997817,5.089166666666666,229.58916666666667,1168.4175340277777,2,4,12,9,37,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1.4169999999994616,1.0969999999997526,1.3520000000007713,1.3629999999993743,1.334666666666332,1.1809999999999643,0.3443947431805799,0.5779999999995198,1.6149999999997817,0.9095892857142839,0.5430749810975285,1.2616416074159351,1.638100168175953,1.4899999999997817
2025-09-12 03:00:00,1.4249999999992724,5.464363636363636,229.33318181818183,1253.159899338843,3,4,12,9,37,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1.4899999999997817,1.4169999999994616,1.393000000000029,1.3179999999993015,1.4439999999995052,1.182333333333266,0.34531191528898436,0.5779999999995198,1.6149999999997817,0.9102261904761885,0.5436192937667342,1.2052428486804385,1.5655432126278042,1.4249999999992724
