Time,Predicted_KWH,Off,machine_type
2026-02-23 17:00:00,0.5249999999987267,1,YWNC2_CONE
2026-02-23 17:00:00,0.42699999999786087,1,YWNC3_CONE
2026-02-23 18:00:00,0.42699999999786087,1,YWNC3_CONE
2026-02-23 18:00:00,0.5249999999987267,1,YWNC2_CONE
2026-02-23 18:00:00,0.4969999999993888,1,YWNC3_CUP
2026-02-23 18:00:00,0.5179999999973006,1,YWNC2_CUP
2026-02-23 19:00:00,0.42699999999786087,1,YWNC3_CONE
2026-02-23 19:00:00,0.4969999999993888,1,YWNC3_CUP
2026-02-23 19:00:00,0.5179999999973006,1,YWNC2_CUP
2026-02-23 19:00:00,0.5249999999987267,1,YWNC2_CONE
2026-02-23 20:00:00,0.42699999999786087,1,YWNC3_CONE
2026-02-23 20:00:00,0.5249999999987267,1,YWNC2_CONE
2026-02-23 20:00:00,0.4969999999993888,1,YWNC3_CUP
2026-02-23 20:00:00,0.5179999999973006,1,YWNC2_CUP
2026-02-23 21:00:00,0.42699999999786087,1,YWNC3_CONE
2026-02-23 21:00:00,0.5179999999973006,1,YWNC2_CUP
2026-02-23 21:00:00,0.4969999999993888,1,YWNC3_CUP
2026-02-23 21:00:00,0.5249999999987267,1,YWNC2_CONE
2026-02-23 22:00:00,0.42699999999786087,1,YWNC3_CONE
2026-02-23 22:00:00,0.5249999999987267,1,YWNC2_CONE
2026-02-23 22:00:00,0.5179999999973006,1,YWNC2_CUP
2026-02-23 22:00:00,0.4969999999993888,1,YWNC3_CUP
2026-02-23 23:00:00,0.5179999999973006,1,YWNC2_CUP
2026-02-23 23:00:00,0.42699999999786087,1,YWNC3_CONE
2026-02-23 23:00:00,0.4969999999993888,1,YWNC3_CUP
2026-02-23 23:00:00,0.5249999999987267,1,YWNC2_CONE
2026-02-24 00:00:00,0.5179999999973006,1,YWNC2_CUP
2026-02-24 00:00:00,0.42699999999786087,1,YWNC3_CONE
2026-02-24 00:00:00,0.4969999999993888,1,YWNC3_CUP
2026-02-24 00:00:00,0.5249999999987267,1,YWNC2_CONE
2026-02-24 01:00:00,0.42699999999786087,1,YWNC3_CONE
2026-02-24 01:00:00,0.5249999999987267,1,YWNC2_CONE
2026-02-24 01:00:00,0.5179999999973006,1,YWNC2_CUP
2026-02-24 01:00:00,0.4969999999993888,1,YWNC3_CUP
2026-02-24 02:00:00,0.4969999999993888,1,YWNC3_CUP
2026-02-24 02:00:00,0.42699999999786087,1,YWNC3_CONE
2026-02-24 02:00:00,0.5179999999973006,1,YWNC2_CUP
2026-02-24 02:00:00,0.5249999999987267,1,YWNC2_CONE
2026-02-24 03:00:00,0.42699999999786087,1,YWNC3_CONE
2026-02-24 03:00:00,0.5179999999973006,1,YWNC2_CUP
2026-02-24 03:00:00,0.5249999999987267,1,YWNC2_CONE
2026-02-24 03:00:00,0.4969999999993888,1,YWNC3_CUP
2026-02-24 04:00:00,0.42699999999786087,1,YWNC3_CONE
2026-02-24 04:00:00,0.4969999999993888,1,YWNC3_CUP
2026-02-24 04:00:00,0.5249999999987267,1,YWNC2_CONE
2026-02-24 04:00:00,0.5179999999973006,1,YWNC2_CUP
2026-02-24 05:00:00,0.42699999999786087,1,YWNC3_CONE
2026-02-24 05:00:00,0.4969999999993888,1,YWNC3_CUP
2026-02-24 05:00:00,0.5179999999973006,1,YWNC2_CUP
2026-02-24 05:00:00,0.5249999999987267,1,YWNC2_CONE
2026-02-24 06:00:00,1.145609736442566,0,YWNC2_CUP
2026-02-24 06:00:00,1.1380435228347778,0,YWNC2_CONE
2026-02-24 06:00:00,0.8430849313735962,0,YWNC3_CONE
2026-02-24 06:00:00,0.5159590244293213,0,YWNC3_CUP
