Time,Predicted_KWH,Off,machine_type
2026-02-18 07:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-18 07:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-18 07:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-18 07:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-18 08:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-18 08:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-18 08:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-18 08:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-18 09:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-18 09:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-18 09:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-18 09:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-18 10:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-18 10:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-18 10:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-18 10:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-18 11:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-18 11:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-18 11:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-18 11:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-18 12:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-18 12:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-18 12:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-18 12:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-18 13:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-18 13:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-18 13:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-18 13:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-18 14:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-18 14:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-18 14:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-18 14:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-18 15:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-18 15:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-18 15:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-18 15:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-18 16:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-18 16:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-18 16:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-18 16:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-18 17:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-18 17:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-18 17:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-18 17:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-18 18:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-18 18:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-18 18:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-18 18:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-18 19:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-18 19:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-18 19:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-18 19:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-18 20:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-18 20:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-18 20:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-18 20:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-18 21:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-18 21:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-18 21:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-18 21:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-18 22:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-18 22:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-18 22:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-18 22:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-18 23:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-18 23:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-18 23:00:00,0.4040000000004511,1,YWNC3_CUP
