Time,Predicted_KWH,Off,machine_type
2026-02-23 14:00:00,0.42699999999786087,1,YWNC3_CONE
2026-02-23 15:00:00,0.5249999999987267,1,YWNC2_CONE
2026-02-23 15:00:00,0.5179999999973006,1,YWNC2_CUP
2026-02-23 15:00:00,0.4969999999993888,1,YWNC3_CUP
2026-02-23 15:00:00,0.42699999999786087,1,YWNC3_CONE
2026-02-23 16:00:00,1.463176965713501,0,YWNC2_CONE
2026-02-23 16:00:00,1.2966290712356567,0,YWNC2_CUP
2026-02-23 16:00:00,1.2566150426864624,0,YWNC3_CONE
2026-02-23 16:00:00,1.6965367794036865,0,YWNC3_CUP
2026-02-23 17:00:00,1.369488000869751,0,YWNC2_CUP
2026-02-23 17:00:00,1.7203059196472168,0,YWNC3_CUP
2026-02-23 17:00:00,1.4486961364746094,0,YWNC2_CONE
2026-02-23 17:00:00,1.2986222505569458,0,YWNC3_CONE
2026-02-23 18:00:00,1.2159273624420166,0,YWNC3_CONE
2026-02-23 18:00:00,1.4591573476791382,0,YWNC2_CONE
2026-02-23 18:00:00,1.8194971084594727,0,YWNC3_CUP
2026-02-23 18:00:00,1.3595768213272095,0,YWNC2_CUP
2026-02-23 19:00:00,0.9904371500015259,0,YWNC3_CONE
2026-02-23 19:00:00,1.468326210975647,0,YWNC3_CUP
2026-02-23 19:00:00,1.203534483909607,0,YWNC2_CUP
2026-02-23 19:00:00,1.2050633430480957,0,YWNC2_CONE
2026-02-23 20:00:00,1.1577180624008179,0,YWNC3_CONE
2026-02-23 20:00:00,1.2495249509811401,0,YWNC2_CONE
2026-02-23 20:00:00,1.4917230606079102,0,YWNC3_CUP
2026-02-23 20:00:00,1.3414251804351807,0,YWNC2_CUP
2026-02-23 21:00:00,1.2503660917282104,0,YWNC3_CONE
2026-02-23 21:00:00,1.412294626235962,0,YWNC2_CUP
2026-02-23 21:00:00,1.701812505722046,0,YWNC3_CUP
2026-02-23 21:00:00,1.3587567806243896,0,YWNC2_CONE
2026-02-23 22:00:00,1.1569302082061768,0,YWNC3_CONE
2026-02-23 22:00:00,1.3931691646575928,0,YWNC2_CONE
2026-02-23 22:00:00,1.3706068992614746,0,YWNC2_CUP
2026-02-23 22:00:00,1.6329262256622314,0,YWNC3_CUP
2026-02-23 23:00:00,1.4643058776855469,0,YWNC2_CUP
2026-02-23 23:00:00,1.1276954412460327,0,YWNC3_CONE
2026-02-23 23:00:00,1.6992638111114502,0,YWNC3_CUP
2026-02-23 23:00:00,1.3026903867721558,0,YWNC2_CONE
2026-02-24 00:00:00,1.4438385963439941,0,YWNC2_CUP
2026-02-24 00:00:00,1.190551519393921,0,YWNC3_CONE
2026-02-24 00:00:00,1.7123048305511475,0,YWNC3_CUP
2026-02-24 00:00:00,1.3193695545196533,0,YWNC2_CONE
2026-02-24 01:00:00,1.0387554168701172,0,YWNC3_CONE
2026-02-24 01:00:00,1.3305280208587646,0,YWNC2_CONE
2026-02-24 01:00:00,1.522653341293335,0,YWNC2_CUP
2026-02-24 01:00:00,1.596418023109436,0,YWNC3_CUP
2026-02-24 02:00:00,1.6569958925247192,0,YWNC3_CUP
2026-02-24 02:00:00,1.1401236057281494,0,YWNC3_CONE
2026-02-24 02:00:00,1.5130157470703125,0,YWNC2_CUP
2026-02-24 02:00:00,1.3997722864151,0,YWNC2_CONE
2026-02-24 03:00:00,1.177574872970581,0,YWNC3_CONE
2026-02-24 03:00:00,1.5156375169754028,0,YWNC2_CUP
2026-02-24 03:00:00,1.351087212562561,0,YWNC2_CONE
2026-02-24 03:00:00,1.5986723899841309,0,YWNC3_CUP
2026-02-24 04:00:00,1.175201177597046,0,YWNC3_CONE
2026-02-24 04:00:00,1.6528446674346924,0,YWNC3_CUP
2026-02-24 04:00:00,1.39060378074646,0,YWNC2_CONE
2026-02-24 04:00:00,1.555670142173767,0,YWNC2_CUP
2026-02-24 05:00:00,1.1589298248291016,0,YWNC3_CONE
2026-02-24 05:00:00,1.5272059440612793,0,YWNC3_CUP
2026-02-24 05:00:00,1.5466490983963013,0,YWNC2_CUP
2026-02-24 05:00:00,1.2619349956512451,0,YWNC2_CONE
2026-02-24 06:00:00,1.2367204427719116,0,YWNC2_CUP
2026-02-24 06:00:00,1.1189507246017456,0,YWNC2_CONE
2026-02-24 06:00:00,0.9065130352973938,0,YWNC3_CONE
2026-02-24 06:00:00,0.9209009408950806,0,YWNC3_CUP
